Open,High,Low,Close,Volume
1.2249,1.22551,1.2249,1.22533,954
1.22535,1.22539,1.2246,1.22469,759
1.22469,1.22539,1.22447,1.22453,1845
1.22452,1.22484,1.22422,1.22438,2285
1.22439,1.22532,1.2242,1.22499,2607
1.22498,1.22604,1.22498,1.2258,1952
1.22581,1.22612,1.2256,1.22597,1103
1.22598,1.2263,1.22554,1.22558,1356
1.22557,1.22565,1.22434,1.22493,3366
1.22494,1.22498,1.22327,1.22442,3206
1.22441,1.22486,1.22324,1.22409,3074
1.22409,1.2247,1.22375,1.22452,2811
1.22451,1.22451,1.22328,1.22384,2426
1.22385,1.22396,1.22253,1.22268,3076
1.22268,1.22297,1.22169,1.22198,3906
1.22198,1.22348,1.22177,1.22282,4350
1.22282,1.22399,1.22165,1.2217,4338
1.22169,1.22214,1.21976,1.22036,4282
1.22038,1.22055,1.21958,1.21999,2777
1.21999,1.22021,1.2182,1.21875,3169
1.21874,1.21932,1.21845,1.21929,1844
1.21927,1.21962,1.21907,1.21922,1592
1.21922,1.21972,1.21913,1.21922,998
1.21906,1.21947,1.21877,1.21938,500
1.21938,1.21969,1.21922,1.21927,1102
1.21927,1.21944,1.21888,1.2192,687
1.21919,1.21928,1.218,1.21882,2065
1.21883,1.21883,1.21751,1.2185,2476
1.2185,1.21928,1.21843,1.21904,1678
1.21906,1.21946,1.21865,1.21936,1760
1.21937,1.21957,1.21908,1.21935,1598
1.21934,1.21969,1.21883,1.21956,1481
1.21952,1.22028,1.21868,1.21982,3476
1.21982,1.22084,1.2195,1.22057,3756
1.22057,1.22151,1.21802,1.21827,4190
1.21827,1.21961,1.21823,1.21931,2503
1.21932,1.22083,1.21931,1.22052,2686
1.22051,1.22109,1.21925,1.21962,4070
1.21964,1.22024,1.21844,1.21861,4487
1.21861,1.21993,1.21798,1.21973,4398
1.21974,1.22117,1.2192,1.22014,5041
1.22015,1.22035,1.21856,1.21936,3421
1.21941,1.21963,1.21853,1.21876,2058
1.21877,1.2204,1.21872,1.22015,2366
1.22015,1.22047,1.21987,1.21987,1544
1.21988,1.22009,1.21949,1.21993,1261
1.21993,1.21993,1.2192,1.21934,800
1.21932,1.21957,1.21864,1.21941,335
1.21933,1.2196,1.21913,1.21918,739
1.21922,1.21931,1.21898,1.21928,778
1.21928,1.21928,1.21825,1.2184,1831
1.21841,1.2187,1.21815,1.21827,2138
1.21826,1.21862,1.21815,1.21857,1421
1.21858,1.21885,1.21829,1.21871,1660
1.2187,1.21902,1.21851,1.21878,987
1.21878,1.21889,1.2176,1.21774,1355
1.21768,1.21848,1.21716,1.21826,3403
1.21826,1.21899,1.21773,1.21879,3765
1.21879,1.22006,1.21871,1.21973,3550
1.21973,1.2198,1.21827,1.21862,2594
1.21858,1.21911,1.21726,1.21777,2288
1.21778,1.21816,1.21509,1.21568,4461
1.21568,1.21578,1.21328,1.2135,5903
1.2135,1.21667,1.21327,1.21644,5190
1.21644,1.21889,1.2163,1.21799,5459
1.21799,1.21984,1.21787,1.21936,3479
1.21936,1.22041,1.21923,1.22005,2637
1.22005,1.2205,1.21989,1.22017,2076
1.22018,1.22021,1.21951,1.21963,1812
1.21963,1.21975,1.21923,1.21928,1214
1.21928,1.21951,1.21891,1.21896,1035
1.21993,1.22,1.21892,1.21972,552
1.21955,1.21963,1.21915,1.21936,974
1.21936,1.21964,1.21891,1.21895,692
1.21897,1.21933,1.21847,1.21918,1493
1.21918,1.22001,1.21888,1.22,2311
1.22,1.22041,1.2198,1.22039,1366
1.22037,1.22042,1.21981,1.21989,1175
1.21988,1.22003,1.21963,1.21981,838
1.2198,1.22022,1.21924,1.2194,900
1.2194,1.21972,1.21833,1.21896,1717
1.21896,1.22016,1.21894,1.21911,2734
1.21911,1.22039,1.21885,1.22005,3640
1.22005,1.22005,1.2185,1.2187,2535
1.2187,1.21933,1.21853,1.21904,1657
1.21903,1.22013,1.21859,1.21989,1825
1.21991,1.22019,1.21972,1.21985,1725
1.21986,1.22054,1.21938,1.22048,1633
1.22047,1.22278,1.22006,1.22278,2515
1.22278,1.22314,1.22202,1.22292,2740
1.22292,1.22309,1.22251,1.22282,1591
1.22283,1.22292,1.22265,1.22275,466
1.22275,1.22283,1.22259,1.22275,427
1.22274,1.22274,1.22247,1.2226,541
1.2226,1.22293,1.22241,1.2225,647
1.22254,1.22275,1.22233,1.22258,451
1.22258,1.2233,1.22255,1.22298,894
1.22301,1.22345,1.22283,1.22326,559
1.22325,1.22345,1.22239,1.22297,1565
1.22297,1.22366,1.22285,1.2232,2277
1.22319,1.22357,1.22264,1.2228,1191
1.2228,1.22321,1.22259,1.22302,1062
1.22302,1.22302,1.22224,1.22224,1227
1.22224,1.22256,1.22183,1.22249,1268
1.22248,1.22376,1.22198,1.22325,2663
1.22324,1.22415,1.22276,1.22415,3612
1.22414,1.22416,1.22133,1.22298,4168
1.22298,1.22385,1.2229,1.22326,2929
1.22325,1.22335,1.22219,1.22231,2487
1.22231,1.22277,1.22188,1.22216,2377
1.22218,1.2227,1.2217,1.22247,2960
1.22247,1.22418,1.22159,1.22387,4068
1.22387,1.22543,1.22368,1.22461,6005
1.22461,1.22512,1.22406,1.22406,2781
1.22406,1.22429,1.22324,1.22331,1977
1.22331,1.22343,1.22271,1.22305,1739
1.22306,1.22328,1.22268,1.22288,1371
1.22287,1.22288,1.22185,1.22204,1563
1.22203,1.22207,1.22118,1.22126,1254
1.22125,1.22173,1.22111,1.22136,486
1.22136,1.22152,1.22122,1.22144,745
1.22144,1.22179,1.22142,1.22175,528
1.22175,1.22261,1.22152,1.22203,1918
1.22203,1.22265,1.22199,1.22212,1977
1.22212,1.22265,1.22193,1.22236,1550
1.22235,1.22262,1.22207,1.22229,909
1.22229,1.2223,1.22168,1.22172,1047
1.22172,1.222,1.2215,1.22152,1406
1.22152,1.2218,1.22057,1.22099,3620
1.221,1.22139,1.21966,1.22001,4378
1.22003,1.22016,1.21796,1.21814,4448
1.21814,1.21897,1.21693,1.218,3808
1.21797,1.21798,1.21702,1.21734,2718
1.21734,1.21802,1.21643,1.21799,3239
1.21799,1.21919,1.21793,1.21859,3662
1.21858,1.22049,1.21843,1.22045,3724
1.22044,1.22073,1.21965,1.22068,3537
1.22068,1.22185,1.22028,1.22128,2884
1.22128,1.22155,1.22113,1.2212,1548
1.2212,1.22142,1.22069,1.22084,1460
1.22085,1.22155,1.22064,1.22104,1697
1.22104,1.2214,1.22057,1.22109,1381
1.22109,1.22124,1.22073,1.221,1123
1.22097,1.22117,1.22053,1.22102,366
1.22108,1.22128,1.22099,1.22105,489
1.22105,1.22128,1.22088,1.22096,481
1.22097,1.22143,1.22079,1.22124,1116
1.22125,1.22135,1.22053,1.22056,1513
1.22056,1.22079,1.22034,1.2204,1080
1.2204,1.22073,1.22024,1.22065,1038
1.22064,1.2208,1.22011,1.22014,897
1.22014,1.2204,1.2195,1.21965,1720
1.21964,1.2197,1.21855,1.21865,2485
1.21865,1.21884,1.21792,1.21812,3146
1.21811,1.21938,1.21785,1.21878,3070
1.21876,1.21934,1.21856,1.21918,2359
1.21918,1.22083,1.21858,1.21868,3989
1.21868,1.21963,1.21848,1.21877,3640
1.21875,1.21892,1.21567,1.21584,7574
1.21585,1.21621,1.21363,1.21464,6713
1.21447,1.21498,1.21268,1.21385,6126
1.21385,1.21385,1.21207,1.21214,3519
1.21214,1.21276,1.21183,1.21204,2248
1.21204,1.21259,1.21188,1.21234,1689
1.21235,1.21271,1.2121,1.21254,1292
1.21254,1.21338,1.21254,1.21302,1580
1.21302,1.21306,1.2126,1.21265,1169
1.21261,1.21287,1.21239,1.2127,360
1.21264,1.2131,1.21264,1.21305,837
1.21306,1.21322,1.21289,1.21301,460
1.21301,1.21302,1.21145,1.21274,2577
1.21274,1.21303,1.21218,1.21224,2545
1.21226,1.21247,1.21181,1.21206,1890
1.21206,1.21214,1.2115,1.21151,1341
1.21151,1.21165,1.21118,1.21138,1356
1.21137,1.21145,1.2105,1.21071,1522
1.21069,1.21134,1.21041,1.21132,3011
1.21131,1.2118,1.21054,1.21131,3208
1.21131,1.21171,1.21095,1.21121,2586
1.2112,1.21171,1.21086,1.21157,1937
1.21157,1.2118,1.21041,1.21076,2089
1.21077,1.21186,1.21071,1.21133,2760
1.21132,1.21745,1.21109,1.21676,9242
1.21675,1.21817,1.21622,1.21801,5432
1.21801,1.21856,1.21619,1.21633,4562
1.21633,1.21735,1.21617,1.21725,2927
1.21725,1.21748,1.2161,1.21614,1909
1.21614,1.21657,1.21603,1.21634,931
1.21634,1.21675,1.21603,1.21651,959
1.21652,1.21693,1.21636,1.21688,1002
1.21688,1.21702,1.2165,1.21662,630
